order_id,return_flag,return_reason
41083,Yes,Customer Changed Mind
12525,Yes,Damaged
39870,Yes,Damaged
56651,Yes,Damaged
75583,Yes,Customer Changed Mind
173354,Yes,Late Delivery
120438,Yes,Late Delivery
18623,Yes,Customer Changed Mind
82116,Yes,Customer Changed Mind
125118,Yes,Late Delivery
192332,Yes,Customer Changed Mind
92925,Yes,Wrong Item
135702,Yes,Damaged
174142,Yes,Damaged
158734,Yes,Customer Changed Mind
88283,Yes,Customer Changed Mind
34306,Yes,Late Delivery
35126,Yes,Late Delivery
128557,Yes,Wrong Item
59994,Yes,Customer Changed Mind
190269,Yes,Damaged
27708,Yes,Late Delivery
78184,Yes,Late Delivery
27656,Yes,Damaged
110794,Yes,Wrong Item
98554,Yes,Late Delivery
26427,Yes,Customer Changed Mind
176246,Yes,Late Delivery
119864,Yes,Wrong Item
128304,Yes,Late Delivery
51871,Yes,Wrong Item
169417,Yes,Customer Changed Mind
51729,Yes,Customer Changed Mind
135272,Yes,Customer Changed Mind
147949,Yes,Damaged
157088,Yes,Customer Changed Mind
159604,Yes,Customer Changed Mind
12740,Yes,Wrong Item
139764,Yes,Late Delivery
96719,Yes,Wrong Item
104291,Yes,Late Delivery
15018,Yes,Late Delivery
185390,Yes,Wrong Item
21773,Yes,Customer Changed Mind
68114,Yes,Late Delivery
20570,Yes,Late Delivery
174749,Yes,Damaged
25550,Yes,Damaged
70475,Yes,Damaged
177009,Yes,Customer Changed Mind
96688,Yes,Late Delivery
8980,Yes,Damaged
521,Yes,Customer Changed Mind
22266,Yes,Wrong Item
79310,Yes,Customer Changed Mind
128808,Yes,Customer Changed Mind
50996,Yes,Customer Changed Mind
64957,Yes,Damaged
39150,Yes,Wrong Item
115523,Yes,Customer Changed Mind
29321,Yes,Late Delivery
196244,Yes,Damaged
177552,Yes,Damaged
143290,Yes,Damaged
165678,Yes,Customer Changed Mind
99150,Yes,Late Delivery
46619,Yes,Damaged
124474,Yes,Customer Changed Mind
93697,Yes,Late Delivery
180978,Yes,Damaged
64336,Yes,Customer Changed Mind
69333,Yes,Damaged
122157,Yes,Late Delivery
175248,Yes,Late Delivery
131262,Yes,Damaged
56701,Yes,Customer Changed Mind
27595,Yes,Wrong Item
128484,Yes,Late Delivery
146537,Yes,Customer Changed Mind
19277,Yes,Wrong Item
158008,Yes,Wrong Item
197279,Yes,Late Delivery
114715,Yes,Late Delivery
35516,Yes,Customer Changed Mind
77729,Yes,Damaged
36045,Yes,Damaged
43731,Yes,Damaged
107224,Yes,Wrong Item
187869,Yes,Wrong Item
143844,Yes,Damaged
21979,Yes,Damaged
75920,Yes,Late Delivery
124762,Yes,Customer Changed Mind
161553,Yes,Damaged
65119,Yes,Late Delivery
151908,Yes,Customer Changed Mind
136828,Yes,Wrong Item
57551,Yes,Late Delivery
85487,Yes,Damaged
147560,Yes,Customer Changed Mind
113792,Yes,Customer Changed Mind
147450,Yes,Damaged
76386,Yes,Late Delivery
96437,Yes,Customer Changed Mind
134708,Yes,Customer Changed Mind
194471,Yes,Wrong Item
97264,Yes,Late Delivery
183765,Yes,Customer Changed Mind
187325,Yes,Late Delivery
325,Yes,Damaged
199537,Yes,Customer Changed Mind
116994,Yes,Customer Changed Mind
99295,Yes,Late Delivery
102715,Yes,Late Delivery
197041,Yes,Customer Changed Mind
126357,Yes,Late Delivery
24651,Yes,Customer Changed Mind
102910,Yes,Wrong Item
113284,Yes,Damaged
89719,Yes,Customer Changed Mind
175877,Yes,Customer Changed Mind
129763,Yes,Late Delivery
142578,Yes,Damaged
148228,Yes,Customer Changed Mind
34872,Yes,Wrong Item
150606,Yes,Wrong Item
60457,Yes,Customer Changed Mind
64758,Yes,Wrong Item
184450,Yes,Customer Changed Mind
192142,Yes,Customer Changed Mind
193362,Yes,Wrong Item
46949,Yes,Wrong Item
54923,Yes,Late Delivery
160000,Yes,Customer Changed Mind
19262,Yes,Wrong Item
167179,Yes,Wrong Item
70055,Yes,Damaged
159980,Yes,Wrong Item
5612,Yes,Damaged
135950,Yes,Late Delivery
11289,Yes,Late Delivery
11696,Yes,Customer Changed Mind
66390,Yes,Damaged
116785,Yes,Damaged
26290,Yes,Late Delivery
29531,Yes,Wrong Item
136876,Yes,Damaged
87616,Yes,Late Delivery
530,Yes,Wrong Item
52521,Yes,Customer Changed Mind
150811,Yes,Wrong Item
113999,Yes,Damaged
10886,Yes,Damaged
151377,Yes,Late Delivery
14132,Yes,Late Delivery
133513,Yes,Damaged
29022,Yes,Customer Changed Mind
41978,Yes,Wrong Item
76325,Yes,Late Delivery
19601,Yes,Wrong Item
91556,Yes,Customer Changed Mind
141947,Yes,Customer Changed Mind
145405,Yes,Wrong Item
31681,Yes,Customer Changed Mind
107407,Yes,Customer Changed Mind
20051,Yes,Late Delivery
50358,Yes,Customer Changed Mind
115701,Yes,Customer Changed Mind
125775,Yes,Damaged
167229,Yes,Late Delivery
42857,Yes,Damaged
17450,Yes,Late Delivery
108576,Yes,Late Delivery
127050,Yes,Wrong Item
51540,Yes,Wrong Item
21883,Yes,Late Delivery
59554,Yes,Customer Changed Mind
149833,Yes,Wrong Item
25829,Yes,Late Delivery
35358,Yes,Customer Changed Mind
158511,Yes,Damaged
108314,Yes,Wrong Item
107822,Yes,Late Delivery
63035,Yes,Customer Changed Mind
4039,Yes,Late Delivery
124810,Yes,Damaged
184769,Yes,Damaged
191885,Yes,Wrong Item
182517,Yes,Customer Changed Mind
154275,Yes,Late Delivery
194203,Yes,Customer Changed Mind
103077,Yes,Late Delivery
68478,Yes,Late Delivery
192538,Yes,Customer Changed Mind
41284,Yes,Late Delivery
157891,Yes,Wrong Item
45984,Yes,Damaged
44130,Yes,Customer Changed Mind
166199,Yes,Damaged
158910,Yes,Customer Changed Mind
31035,Yes,Customer Changed Mind
93418,Yes,Customer Changed Mind
133862,Yes,Damaged
137379,Yes,Customer Changed Mind
67352,Yes,Customer Changed Mind
43690,Yes,Late Delivery
167062,Yes,Wrong Item
137932,Yes,Customer Changed Mind
122993,Yes,Late Delivery
198035,Yes,Late Delivery
3210,Yes,Customer Changed Mind
52702,Yes,Damaged
12296,Yes,Wrong Item
6495,Yes,Late Delivery
137404,Yes,Customer Changed Mind
46588,Yes,Late Delivery
128332,Yes,Wrong Item
37965,Yes,Customer Changed Mind
139935,Yes,Wrong Item
138693,Yes,Customer Changed Mind
190839,Yes,Customer Changed Mind
42968,Yes,Late Delivery
167312,Yes,Wrong Item
163695,Yes,Damaged
125331,Yes,Late Delivery
165159,Yes,Customer Changed Mind
63522,Yes,Damaged
133964,Yes,Wrong Item
71251,Yes,Customer Changed Mind
197027,Yes,Wrong Item
3857,Yes,Customer Changed Mind
32399,Yes,Customer Changed Mind
90594,Yes,Wrong Item
182685,Yes,Customer Changed Mind
11779,Yes,Wrong Item
93087,Yes,Damaged
34311,Yes,Customer Changed Mind
101061,Yes,Late Delivery
49893,Yes,Late Delivery
17601,Yes,Damaged
14342,Yes,Customer Changed Mind
10692,Yes,Damaged
17723,Yes,Late Delivery
32569,Yes,Wrong Item
110705,Yes,Wrong Item
83777,Yes,Customer Changed Mind
118154,Yes,Late Delivery
150372,Yes,Customer Changed Mind
60621,Yes,Customer Changed Mind
51939,Yes,Damaged
109824,Yes,Wrong Item
149710,Yes,Customer Changed Mind
30002,Yes,Customer Changed Mind
163807,Yes,Damaged
41296,Yes,Customer Changed Mind
171077,Yes,Damaged
159179,Yes,Customer Changed Mind
50422,Yes,Customer Changed Mind
107589,Yes,Customer Changed Mind
107590,Yes,Customer Changed Mind
133982,Yes,Wrong Item
64456,Yes,Damaged
177758,Yes,Customer Changed Mind
134221,Yes,Customer Changed Mind
62008,Yes,Wrong Item
127993,Yes,Customer Changed Mind
115557,Yes,Damaged
62572,Yes,Customer Changed Mind
34536,Yes,Damaged
5462,Yes,Customer Changed Mind
113894,Yes,Wrong Item
11234,Yes,Late Delivery
148485,Yes,Late Delivery
151799,Yes,Customer Changed Mind
172053,Yes,Customer Changed Mind
133774,Yes,Damaged
38186,Yes,Damaged
120441,Yes,Damaged
66917,Yes,Damaged
99421,Yes,Wrong Item
49436,Yes,Damaged
184524,Yes,Damaged
173680,Yes,Damaged
33670,Yes,Damaged
85741,Yes,Late Delivery
101448,Yes,Late Delivery
29691,Yes,Late Delivery
32731,Yes,Damaged
55347,Yes,Customer Changed Mind
193850,Yes,Customer Changed Mind
159166,Yes,Late Delivery
127335,Yes,Late Delivery
42103,Yes,Customer Changed Mind
63259,Yes,Damaged
69138,Yes,Late Delivery
181919,Yes,Customer Changed Mind
120379,Yes,Customer Changed Mind
67513,Yes,Damaged
194280,Yes,Late Delivery
44867,Yes,Late Delivery
185638,Yes,Late Delivery
177547,Yes,Late Delivery
60502,Yes,Damaged
93290,Yes,Customer Changed Mind
34581,Yes,Wrong Item
19936,Yes,Late Delivery
111261,Yes,Damaged
164744,Yes,Late Delivery
60742,Yes,Customer Changed Mind
104271,Yes,Customer Changed Mind
17659,Yes,Damaged
56555,Yes,Late Delivery
14065,Yes,Customer Changed Mind
21382,Yes,Late Delivery
24044,Yes,Late Delivery
193271,Yes,Damaged
160586,Yes,Late Delivery
106434,Yes,Late Delivery
177591,Yes,Late Delivery
132870,Yes,Late Delivery
128516,Yes,Wrong Item
38256,Yes,Wrong Item
74563,Yes,Wrong Item
197283,Yes,Late Delivery
169133,Yes,Customer Changed Mind
3827,Yes,Customer Changed Mind
185786,Yes,Damaged
112490,Yes,Late Delivery
107662,Yes,Damaged
145094,Yes,Damaged
72257,Yes,Customer Changed Mind
13149,Yes,Customer Changed Mind
3322,Yes,Late Delivery
102731,Yes,Customer Changed Mind
115222,Yes,Damaged
146213,Yes,Wrong Item
136054,Yes,Wrong Item
19594,Yes,Damaged
45095,Yes,Customer Changed Mind
74661,Yes,Customer Changed Mind
80588,Yes,Damaged
52298,Yes,Damaged
110862,Yes,Customer Changed Mind
91572,Yes,Damaged
177809,Yes,Wrong Item
74005,Yes,Customer Changed Mind
145964,Yes,Damaged
191444,Yes,Damaged
170172,Yes,Damaged
34960,Yes,Wrong Item
45394,Yes,Wrong Item
33950,Yes,Customer Changed Mind
87069,Yes,Late Delivery
128205,Yes,Wrong Item
65963,Yes,Wrong Item
10337,Yes,Late Delivery
121980,Yes,Damaged
12111,Yes,Damaged
97424,Yes,Customer Changed Mind
36898,Yes,Customer Changed Mind
65244,Yes,Damaged
35810,Yes,Customer Changed Mind
111844,Yes,Customer Changed Mind
88822,Yes,Damaged
43171,Yes,Wrong Item
42128,Yes,Customer Changed Mind
43500,Yes,Damaged
161444,Yes,Customer Changed Mind
121747,Yes,Late Delivery
135643,Yes,Late Delivery
38871,Yes,Late Delivery
54731,Yes,Damaged
101439,Yes,Customer Changed Mind
196451,Yes,Customer Changed Mind
86045,Yes,Damaged
147312,Yes,Late Delivery
77571,Yes,Customer Changed Mind
147951,Yes,Damaged
102327,Yes,Customer Changed Mind
130523,Yes,Customer Changed Mind
147441,Yes,Customer Changed Mind
4988,Yes,Customer Changed Mind
106895,Yes,Customer Changed Mind
184555,Yes,Wrong Item
56880,Yes,Wrong Item
161504,Yes,Wrong Item
6496,Yes,Wrong Item
155623,Yes,Customer Changed Mind
107749,Yes,Late Delivery
135387,Yes,Late Delivery
164383,Yes,Wrong Item
95438,Yes,Late Delivery
132230,Yes,Damaged
42713,Yes,Damaged
67417,Yes,Customer Changed Mind
61783,Yes,Wrong Item
95341,Yes,Late Delivery
94098,Yes,Late Delivery
110815,Yes,Wrong Item
65015,Yes,Damaged
60618,Yes,Wrong Item
140605,Yes,Late Delivery
111962,Yes,Customer Changed Mind
149170,Yes,Customer Changed Mind
5645,Yes,Customer Changed Mind
127442,Yes,Customer Changed Mind
180876,Yes,Customer Changed Mind
117299,Yes,Wrong Item
196646,Yes,Wrong Item
15460,Yes,Wrong Item
9715,Yes,Late Delivery
123210,Yes,Customer Changed Mind
37279,Yes,Customer Changed Mind
169380,Yes,Customer Changed Mind
119612,Yes,Late Delivery
125684,Yes,Damaged
6777,Yes,Damaged
11928,Yes,Damaged
47068,Yes,Damaged
167741,Yes,Wrong Item
81946,Yes,Late Delivery
130951,Yes,Wrong Item
160573,Yes,Damaged
188265,Yes,Late Delivery
130568,Yes,Wrong Item
38868,Yes,Late Delivery
137537,Yes,Late Delivery
167182,Yes,Damaged
53979,Yes,Damaged
151866,Yes,Late Delivery
180083,Yes,Customer Changed Mind
20077,Yes,Damaged
111662,Yes,Customer Changed Mind
185157,Yes,Wrong Item
32579,Yes,Wrong Item
1462,Yes,Wrong Item
23690,Yes,Wrong Item
147875,Yes,Late Delivery
179926,Yes,Wrong Item
92414,Yes,Late Delivery
57153,Yes,Wrong Item
175543,Yes,Wrong Item
30085,Yes,Customer Changed Mind
155162,Yes,Damaged
112739,Yes,Wrong Item
194445,Yes,Wrong Item
189659,Yes,Customer Changed Mind
160823,Yes,Customer Changed Mind
69447,Yes,Damaged
138301,Yes,Late Delivery
96077,Yes,Customer Changed Mind
98564,Yes,Customer Changed Mind
174174,Yes,Late Delivery
61713,Yes,Customer Changed Mind
5362,Yes,Damaged
89069,Yes,Damaged
136107,Yes,Late Delivery
34892,Yes,Customer Changed Mind
60734,Yes,Late Delivery
33533,Yes,Customer Changed Mind
39796,Yes,Damaged
160811,Yes,Customer Changed Mind
159099,Yes,Late Delivery
98390,Yes,Customer Changed Mind
72529,Yes,Wrong Item
49976,Yes,Damaged
169505,Yes,Customer Changed Mind
97816,Yes,Wrong Item
149006,Yes,Late Delivery
85921,Yes,Wrong Item
79737,Yes,Customer Changed Mind
162795,Yes,Damaged
24671,Yes,Customer Changed Mind
91392,Yes,Late Delivery
2028,Yes,Customer Changed Mind
73799,Yes,Damaged
141804,Yes,Damaged
25049,Yes,Customer Changed Mind
150001,Yes,Wrong Item
114894,Yes,Damaged
8299,Yes,Wrong Item
199340,Yes,Late Delivery
156688,Yes,Damaged
42213,Yes,Wrong Item
121392,Yes,Customer Changed Mind
20404,Yes,Damaged
88933,Yes,Customer Changed Mind
155818,Yes,Customer Changed Mind
87573,Yes,Customer Changed Mind
64303,Yes,Damaged
171444,Yes,Customer Changed Mind
189271,Yes,Customer Changed Mind
70060,Yes,Damaged
161398,Yes,Wrong Item
133977,Yes,Damaged
183721,Yes,Customer Changed Mind
12928,Yes,Late Delivery
18196,Yes,Customer Changed Mind
795,Yes,Damaged
127501,Yes,Wrong Item
190720,Yes,Late Delivery
60915,Yes,Wrong Item
76448,Yes,Wrong Item
134671,Yes,Late Delivery
115538,Yes,Late Delivery
21962,Yes,Damaged
9331,Yes,Wrong Item
98728,Yes,Wrong Item
199000,Yes,Customer Changed Mind
115589,Yes,Damaged
58610,Yes,Damaged
50464,Yes,Wrong Item
142226,Yes,Wrong Item
166269,Yes,Wrong Item
106042,Yes,Wrong Item
106518,Yes,Wrong Item
191796,Yes,Late Delivery
154923,Yes,Wrong Item
162365,Yes,Customer Changed Mind
55179,Yes,Customer Changed Mind
61100,Yes,Customer Changed Mind
87795,Yes,Customer Changed Mind
148525,Yes,Damaged
195517,Yes,Late Delivery
175084,Yes,Wrong Item
88123,Yes,Customer Changed Mind
37456,Yes,Customer Changed Mind
113794,Yes,Late Delivery
121890,Yes,Damaged
101837,Yes,Wrong Item
56618,Yes,Late Delivery
53583,Yes,Customer Changed Mind
16521,Yes,Late Delivery
89509,Yes,Late Delivery
166054,Yes,Late Delivery
31980,Yes,Customer Changed Mind
16525,Yes,Late Delivery
19224,Yes,Customer Changed Mind
55287,Yes,Late Delivery
135031,Yes,Wrong Item
10954,Yes,Wrong Item
163984,Yes,Damaged
109488,Yes,Damaged
33404,Yes,Late Delivery
50254,Yes,Customer Changed Mind
123878,Yes,Customer Changed Mind
44366,Yes,Damaged
150889,Yes,Late Delivery
194538,Yes,Late Delivery
82170,Yes,Damaged
126103,Yes,Late Delivery
45945,Yes,Damaged
21703,Yes,Late Delivery
178819,Yes,Customer Changed Mind
58187,Yes,Customer Changed Mind
53351,Yes,Wrong Item
157487,Yes,Damaged
196416,Yes,Damaged
117858,Yes,Wrong Item
116978,Yes,Damaged
167303,Yes,Late Delivery
182282,Yes,Wrong Item
149106,Yes,Customer Changed Mind
177062,Yes,Customer Changed Mind
112557,Yes,Late Delivery
95184,Yes,Customer Changed Mind
57775,Yes,Late Delivery
139768,Yes,Damaged
145623,Yes,Wrong Item
76016,Yes,Customer Changed Mind
46027,Yes,Customer Changed Mind
44151,Yes,Late Delivery
46732,Yes,Customer Changed Mind
195942,Yes,Damaged
43830,Yes,Damaged
182382,Yes,Customer Changed Mind
113228,Yes,Damaged
811,Yes,Customer Changed Mind
133804,Yes,Wrong Item
56783,Yes,Late Delivery
137514,Yes,Damaged
156297,Yes,Late Delivery
187270,Yes,Wrong Item
89298,Yes,Damaged
963,Yes,Damaged
53406,Yes,Customer Changed Mind
110322,Yes,Wrong Item
182974,Yes,Late Delivery
99416,Yes,Wrong Item
41885,Yes,Customer Changed Mind
10806,Yes,Customer Changed Mind
94147,Yes,Late Delivery
23672,Yes,Late Delivery
44816,Yes,Damaged
94119,Yes,Customer Changed Mind
96721,Yes,Damaged
60589,Yes,Damaged
99180,Yes,Customer Changed Mind
128565,Yes,Late Delivery
181133,Yes,Damaged
195685,Yes,Wrong Item
100969,Yes,Late Delivery
10193,Yes,Customer Changed Mind
158762,Yes,Wrong Item
132249,Yes,Damaged
187156,Yes,Customer Changed Mind
131201,Yes,Customer Changed Mind
163743,Yes,Wrong Item
137404,Yes,Damaged
121363,Yes,Damaged
38411,Yes,Customer Changed Mind
168338,Yes,Customer Changed Mind
49286,Yes,Damaged
93733,Yes,Wrong Item
47803,Yes,Wrong Item
199006,Yes,Damaged
121304,Yes,Late Delivery
155779,Yes,Customer Changed Mind
85548,Yes,Customer Changed Mind
126142,Yes,Damaged
127367,Yes,Late Delivery
35383,Yes,Customer Changed Mind
13851,Yes,Late Delivery
148223,Yes,Customer Changed Mind
116981,Yes,Damaged
64729,Yes,Late Delivery
15253,Yes,Late Delivery
193088,Yes,Customer Changed Mind
42550,Yes,Late Delivery
162511,Yes,Wrong Item
189330,Yes,Late Delivery
142013,Yes,Late Delivery
179631,Yes,Late Delivery
199511,Yes,Late Delivery
73877,Yes,Late Delivery
37252,Yes,Late Delivery
51490,Yes,Damaged
17458,Yes,Customer Changed Mind
24503,Yes,Late Delivery
165855,Yes,Damaged
165627,Yes,Damaged
146595,Yes,Customer Changed Mind
19895,Yes,Late Delivery
139585,Yes,Damaged
156690,Yes,Customer Changed Mind
74338,Yes,Customer Changed Mind
86742,Yes,Damaged
57099,Yes,Late Delivery
137069,Yes,Late Delivery
23532,Yes,Damaged
148115,Yes,Wrong Item
90435,Yes,Late Delivery
25957,Yes,Late Delivery
160283,Yes,Customer Changed Mind
181081,Yes,Customer Changed Mind
176903,Yes,Customer Changed Mind
175485,Yes,Late Delivery
84465,Yes,Damaged
102791,Yes,Wrong Item
134241,Yes,Damaged
93959,Yes,Damaged
95157,Yes,Late Delivery
54790,Yes,Damaged
92378,Yes,Customer Changed Mind
194245,Yes,Wrong Item
107347,Yes,Damaged
128435,Yes,Damaged
93448,Yes,Customer Changed Mind
18371,Yes,Customer Changed Mind
62878,Yes,Wrong Item
149919,Yes,Late Delivery
96678,Yes,Wrong Item
13113,Yes,Damaged
134148,Yes,Damaged
193654,Yes,Wrong Item
23892,Yes,Late Delivery
24615,Yes,Wrong Item
161191,Yes,Customer Changed Mind
75490,Yes,Late Delivery
39167,Yes,Wrong Item
55121,Yes,Wrong Item
109350,Yes,Wrong Item
105492,Yes,Damaged
34990,Yes,Customer Changed Mind
3384,Yes,Damaged
158835,Yes,Damaged
68271,Yes,Customer Changed Mind
64706,Yes,Damaged
12322,Yes,Customer Changed Mind
195375,Yes,Damaged
60445,Yes,Damaged
137104,Yes,Late Delivery
57770,Yes,Customer Changed Mind
39200,Yes,Wrong Item
42639,Yes,Customer Changed Mind
184391,Yes,Late Delivery
83753,Yes,Customer Changed Mind
112894,Yes,Late Delivery
95520,Yes,Late Delivery
93511,Yes,Late Delivery
99836,Yes,Damaged
76608,Yes,Wrong Item
178518,Yes,Wrong Item
19346,Yes,Wrong Item
84356,Yes,Wrong Item
150458,Yes,Late Delivery
19659,Yes,Wrong Item
14757,Yes,Damaged
121254,Yes,Wrong Item
17654,Yes,Wrong Item
117150,Yes,Customer Changed Mind
15123,Yes,Customer Changed Mind
123789,Yes,Late Delivery
55526,Yes,Wrong Item
186603,Yes,Wrong Item
118387,Yes,Late Delivery
55717,Yes,Damaged
77180,Yes,Customer Changed Mind
136706,Yes,Customer Changed Mind
144508,Yes,Late Delivery
156800,Yes,Wrong Item
93386,Yes,Late Delivery
106067,Yes,Damaged
93657,Yes,Customer Changed Mind
76777,Yes,Damaged
70022,Yes,Customer Changed Mind
129576,Yes,Wrong Item
96258,Yes,Damaged
185599,Yes,Customer Changed Mind
44975,Yes,Wrong Item
2297,Yes,Wrong Item
102815,Yes,Late Delivery
7162,Yes,Damaged
133454,Yes,Customer Changed Mind
80040,Yes,Customer Changed Mind
111169,Yes,Late Delivery
157670,Yes,Late Delivery
186968,Yes,Late Delivery
163960,Yes,Damaged
193602,Yes,Wrong Item
54983,Yes,Late Delivery
68499,Yes,Damaged
135190,Yes,Wrong Item
126289,Yes,Wrong Item
75132,Yes,Late Delivery
54818,Yes,Customer Changed Mind
147209,Yes,Damaged
162421,Yes,Damaged
5026,Yes,Customer Changed Mind
130354,Yes,Damaged
2802,Yes,Customer Changed Mind
199930,Yes,Wrong Item
103853,Yes,Wrong Item
91210,Yes,Customer Changed Mind
47717,Yes,Wrong Item
186571,Yes,Damaged
177018,Yes,Late Delivery
108295,Yes,Damaged
96939,Yes,Customer Changed Mind
123883,Yes,Customer Changed Mind
172066,Yes,Damaged
8439,Yes,Late Delivery
134589,Yes,Late Delivery
99470,Yes,Late Delivery
148426,Yes,Late Delivery
138749,Yes,Damaged
144674,Yes,Late Delivery
19304,Yes,Late Delivery
105905,Yes,Wrong Item
59797,Yes,Wrong Item
106609,Yes,Late Delivery
173088,Yes,Damaged
151321,Yes,Wrong Item
15516,Yes,Wrong Item
60020,Yes,Damaged
190497,Yes,Customer Changed Mind
175684,Yes,Wrong Item
192486,Yes,Damaged
174891,Yes,Customer Changed Mind
61919,Yes,Late Delivery
100230,Yes,Customer Changed Mind
34813,Yes,Damaged
69315,Yes,Wrong Item
64341,Yes,Damaged
46577,Yes,Customer Changed Mind
119737,Yes,Customer Changed Mind
107252,Yes,Customer Changed Mind
71811,Yes,Wrong Item
105763,Yes,Damaged
44850,Yes,Late Delivery
80812,Yes,Late Delivery
194362,Yes,Damaged
104781,Yes,Wrong Item
160125,Yes,Late Delivery
33511,Yes,Customer Changed Mind
164893,Yes,Wrong Item
32757,Yes,Customer Changed Mind
34644,Yes,Wrong Item
165506,Yes,Wrong Item
150436,Yes,Customer Changed Mind
129724,Yes,Late Delivery
173434,Yes,Customer Changed Mind
76851,Yes,Wrong Item
19548,Yes,Wrong Item
27253,Yes,Damaged
101183,Yes,Wrong Item
126944,Yes,Customer Changed Mind
179572,Yes,Late Delivery
170481,Yes,Wrong Item
161181,Yes,Late Delivery
180775,Yes,Customer Changed Mind
105001,Yes,Late Delivery
112336,Yes,Wrong Item
66774,Yes,Late Delivery
132973,Yes,Late Delivery
121514,Yes,Customer Changed Mind
161763,Yes,Customer Changed Mind
171758,Yes,Late Delivery
150396,Yes,Wrong Item
144375,Yes,Damaged
61683,Yes,Customer Changed Mind
108892,Yes,Late Delivery
86346,Yes,Customer Changed Mind
106871,Yes,Customer Changed Mind
194064,Yes,Late Delivery
15629,Yes,Customer Changed Mind
50776,Yes,Wrong Item
196207,Yes,Late Delivery
137246,Yes,Wrong Item
179974,Yes,Wrong Item
165321,Yes,Customer Changed Mind
139775,Yes,Late Delivery
72711,Yes,Wrong Item
188682,Yes,Damaged
133734,Yes,Damaged
1458,Yes,Wrong Item
95716,Yes,Late Delivery
2368,Yes,Customer Changed Mind
18406,Yes,Wrong Item
121410,Yes,Damaged
37663,Yes,Wrong Item
184501,Yes,Late Delivery
172471,Yes,Customer Changed Mind
58562,Yes,Late Delivery
165918,Yes,Customer Changed Mind
85998,Yes,Wrong Item
176521,Yes,Damaged
65287,Yes,Damaged
191547,Yes,Damaged
151922,Yes,Customer Changed Mind
98890,Yes,Damaged
160539,Yes,Customer Changed Mind
184752,Yes,Damaged
